Date,Platform,Campaign,Impressions,Clicks,Spend,Conversions,Revenue
2024-10-10,Meta Ads,Campaign_29,7971,266,373.38,22,2404.66
2024-07-14,Meta Ads,Campaign_22,8157,250,266.66,32,1605.54
2024-04-23,Google Ads,Campaign_25,8060,182,160.11,31,1508.2
2024-03-18,Meta Ads,Campaign_25,7999,434,557.22,69,6470.73
2024-11-30,Google Ads,Campaign_23,7995,177,152.09,29,2744.7
2024-11-03,Google Ads,Campaign_20,8068,279,345.44,28,1532.82
2024-02-29,Google Ads,Campaign_22,8022,403,255.0,29,2041.62
2024-09-10,Meta Ads,Campaign_6,8135,460,875.37,65,4929.96
2024-04-17,Google Ads,Campaign_19,8049,438,1014.42,20,969.46
2024-03-15,Meta Ads,Campaign_25,8091,467,197.09,74,4892.18
2024-12-05,Meta Ads,Campaign_24,7720,227,213.4,28,3074.37
2024-09-10,Google Ads,Campaign_7,8100,262,406.97,39,864.98
2024-03-31,Meta Ads,Campaign_13,8030,466,445.09,73,3184.15
2024-01-15,Meta Ads,Campaign_4,7998,252,410.6,17,1490.83
2024-03-10,Meta Ads,Campaign_11,7935,404,617.95,56,3166.46
2024-04-24,Meta Ads,Campaign_24,8040,418,952.08,28,2009.72
2024-07-06,Meta Ads,Campaign_21,8084,212,385.81,29,2727.05
2024-07-02,Google Ads,Campaign_2,7992,434,503.13,75,1943.92
2024-07-18,Meta Ads,Campaign_24,7928,353,274.52,27,2474.28
2024-01-07,Meta Ads,Campaign_3,8102,375,227.82,15,270.16
2024-02-19,Google Ads,Campaign_18,8030,423,493.6,75,8473.01
2024-07-23,Meta Ads,Campaign_30,7951,170,347.15,29,3258.88
2024-02-10,Meta Ads,Campaign_29,7994,445,444.91,24,700.95
2024-09-24,Meta Ads,Campaign_7,8123,415,1036.82,29,1956.26
2024-09-03,Google Ads,Campaign_4,8016,279,428.95,11,716.08
2024-09-29,Meta Ads,Campaign_10,8010,361,828.34,15,878.77
2024-09-03,Google Ads,Campaign_24,8082,353,380.75,52,2942.99
2024-11-14,Google Ads,Campaign_27,8118,303,578.11,25,1519.2
2024-03-24,Google Ads,Campaign_25,8139,240,520.08,12,839.36
2024-03-09,Meta Ads,Campaign_12,7965,471,255.4,38,2518.09
2024-10-26,Meta Ads,Campaign_27,8086,162,211.74,7,474.69
2024-01-15,Meta Ads,Campaign_8,7955,222,311.3,8,602.32
2024-08-24,Google Ads,Campaign_28,7978,232,326.19,34,1501.27
2024-07-15,Meta Ads,Campaign_20,8080,398,837.25,65,3607.5
2024-09-28,Google Ads,Campaign_23,7875,422,227.61,53,2003.0
2024-02-23,Meta Ads,Campaign_8,7877,428,466.9,67,5012.64
2024-01-11,Meta Ads,Campaign_17,8060,212,467.75,32,2854.95
2024-09-14,Google Ads,Campaign_9,8019,163,252.61,16,1725.64
2024-04-30,Google Ads,Campaign_20,7893,216,392.83,14,882.24
2024-10-08,Meta Ads,Campaign_9,7967,464,593.19,32,3233.56
2024-05-01,Google Ads,Campaign_25,7983,222,161.89,34,3433.26
2024-06-16,Meta Ads,Campaign_20,8119,185,347.64,32,937.17
2024-11-04,Google Ads,Campaign_17,8120,166,253.27,24,2562.98
2024-04-11,Google Ads,Campaign_6,7920,450,524.37,25,1003.1
2024-03-21,Google Ads,Campaign_21,8021,344,641.27,48,1260.49
2024-09-29,Google Ads,Campaign_7,7938,173,253.09,27,550.86
2024-05-16,Google Ads,Campaign_11,8084,254,133.36,35,3579.79
2024-05-19,Google Ads,Campaign_1,8089,221,299.21,18,764.14
2024-10-07,Meta Ads,Campaign_21,8017,164,272.88,14,1205.22
2024-09-04,Google Ads,Campaign_12,7983,301,344.56,52,5823.29
2024-03-15,Google Ads,Campaign_27,8028,188,462.73,13,1437.99
2024-11-11,Google Ads,Campaign_15,7913,197,334.15,14,600.61
2024-12-22,Google Ads,Campaign_15,7913,444,505.91,54,1619.86
2024-07-17,Google Ads,Campaign_18,8036,289,615.69,35,2783.69
2024-02-07,Google Ads,Campaign_21,7919,352,704.72,30,1991.04
2024-04-21,Google Ads,Campaign_19,8034,431,326.8,27,2068.86
2024-08-11,Google Ads,Campaign_15,8062,221,320.62,33,2298.17
2024-05-02,Google Ads,Campaign_25,8018,279,223.58,26,442.63
2024-09-01,Meta Ads,Campaign_3,7918,350,430.78,36,2252.96
2024-04-12,Meta Ads,Campaign_12,7927,420,837.65,30,690.06
2024-01-31,Meta Ads,Campaign_11,7972,320,371.95,48,2779.85
2024-12-18,Meta Ads,Campaign_27,8050,475,355.66,24,1536.55
2024-02-25,Meta Ads,Campaign_7,7986,469,713.35,71,2633.37
2024-06-19,Meta Ads,Campaign_29,7921,171,119.55,24,1296.57
2024-02-17,Google Ads,Campaign_23,7971,346,336.26,43,744.77
2024-01-23,Meta Ads,Campaign_24,8025,341,351.91,34,1977.69
2024-04-23,Meta Ads,Campaign_12,7923,195,157.58,20,871.74
2024-01-13,Meta Ads,Campaign_27,7738,253,533.97,28,2311.38
2024-12-17,Google Ads,Campaign_11,8085,417,435.34,46,1826.1
2024-06-26,Meta Ads,Campaign_29,7981,375,380.32,35,1172.13
2024-06-24,Google Ads,Campaign_4,8028,436,226.92,21,1489.79
2024-10-15,Google Ads,Campaign_18,8083,215,366.81,32,2518.11
2024-12-31,Meta Ads,Campaign_12,7975,440,310.28,36,2340.46
2024-11-09,Meta Ads,Campaign_20,8019,311,335.98,15,366.98
2024-08-17,Meta Ads,Campaign_9,7923,380,866.84,59,4721.88
2024-08-22,Google Ads,Campaign_6,7741,440,550.21,22,559.54
2024-02-10,Meta Ads,Campaign_13,8083,287,353.38,30,1236.84
2024-01-14,Meta Ads,Campaign_9,7908,206,397.36,20,895.08
2024-12-31,Meta Ads,Campaign_16,7897,256,615.74,32,3287.3
2024-04-10,Meta Ads,Campaign_1,8008,274,291.81,25,2646.48
2024-09-02,Google Ads,Campaign_27,7793,365,754.28,39,4594.16
2024-08-16,Google Ads,Campaign_13,7863,439,837.88,38,781.36
2024-01-22,Meta Ads,Campaign_30,7986,237,405.34,19,1162.96
2024-07-23,Google Ads,Campaign_12,8021,214,449.62,12,926.33
2024-07-31,Meta Ads,Campaign_3,7913,263,244.54,20,1895.91
2024-12-29,Meta Ads,Campaign_13,8087,332,142.05,27,1193.55
2024-03-19,Meta Ads,Campaign_18,8029,176,157.24,14,828.52
2024-01-26,Meta Ads,Campaign_6,7894,357,563.03,52,5925.1
2024-05-23,Google Ads,Campaign_3,7868,159,278.39,19,1229.62
2024-12-02,Google Ads,Campaign_16,8052,197,427.84,29,1049.1
2024-04-06,Google Ads,Campaign_2,7960,228,144.13,11,1278.1
2024-04-06,Meta Ads,Campaign_15,7876,291,541.64,46,1927.12
2024-09-15,Meta Ads,Campaign_15,7979,236,346.58,18,1436.86
2024-03-02,Meta Ads,Campaign_20,7894,356,255.72,56,6011.19
2024-10-11,Google Ads,Campaign_13,8026,248,405.53,33,910.73
2024-08-20,Meta Ads,Campaign_20,7929,266,195.06,17,995.87
2024-10-17,Google Ads,Campaign_4,8016,338,480.42,24,1153.08
2024-04-01,Meta Ads,Campaign_9,8058,391,634.38,31,2122.6
2024-02-23,Google Ads,Campaign_14,8134,272,383.45,19,874.23
2024-07-11,Meta Ads,Campaign_4,7854,194,200.68,24,1388.16
2024-10-30,Meta Ads,Campaign_10,7984,265,276.47,38,2738.34
2024-06-10,Meta Ads,Campaign_9,7993,422,970.34,67,4062.71
2024-03-01,Google Ads,Campaign_10,8083,227,209.36,28,2832.38
2024-06-19,Google Ads,Campaign_27,8125,229,163.87,20,1840.99
2024-05-15,Google Ads,Campaign_24,8200,379,769.92,31,3237.51
2024-04-04,Meta Ads,Campaign_25,7982,470,708.96,74,6381.2
2024-11-26,Google Ads,Campaign_12,7975,476,837.84,50,1620.95
2024-08-30,Google Ads,Campaign_2,7915,400,568.54,48,5402.51
2024-08-17,Google Ads,Campaign_4,7934,433,515.14,26,645.39
2024-12-17,Google Ads,Campaign_26,8044,412,973.6,65,2386.25
2024-08-04,Meta Ads,Campaign_15,7972,182,316.5,13,778.3
2024-09-28,Google Ads,Campaign_12,7991,177,336.16,26,2342.53
2024-09-26,Google Ads,Campaign_17,7957,285,362.63,18,1301.62
2024-04-16,Meta Ads,Campaign_27,8107,470,1092.35,71,5351.48
2024-11-27,Google Ads,Campaign_14,8030,324,530.25,21,1734.42
2024-04-08,Meta Ads,Campaign_24,7886,396,711.65,20,823.75
2024-09-15,Google Ads,Campaign_14,7845,157,65.42,12,1255.26
2024-11-09,Google Ads,Campaign_7,7866,262,297.97,39,1539.57
2024-02-08,Google Ads,Campaign_27,8155,359,652.52,19,1405.13
2024-03-12,Meta Ads,Campaign_30,7931,254,216.37,33,1008.68
2024-04-04,Meta Ads,Campaign_12,8259,268,421.8,43,2248.61
2024-12-01,Google Ads,Campaign_15,7914,394,401.98,62,3857.26
2024-08-06,Google Ads,Campaign_27,7969,194,479.97,28,2594.22
2024-02-06,Meta Ads,Campaign_6,7907,252,414.48,26,1164.07
2024-08-01,Meta Ads,Campaign_9,8066,462,781.78,62,7259.3
2024-07-13,Meta Ads,Campaign_23,7915,255,480.36,34,2388.69
2024-08-11,Google Ads,Campaign_20,7967,326,400.26,47,2084.65
2024-01-19,Google Ads,Campaign_22,7971,346,183.93,54,2470.46
2024-05-03,Google Ads,Campaign_26,7885,441,767.16,74,4566.73
2024-12-10,Meta Ads,Campaign_28,7964,332,794.36,37,3382.5
2024-04-27,Meta Ads,Campaign_22,7922,262,137.32,45,1293.44
2024-08-16,Meta Ads,Campaign_6,7922,369,507.42,32,3203.5
2024-04-09,Google Ads,Campaign_3,7958,405,402.28,34,1326.23
2024-01-01,Google Ads,Campaign_17,7998,269,339.71,36,1772.05
2024-06-04,Google Ads,Campaign_18,8057,480,1104.64,35,3086.45
2024-03-04,Google Ads,Campaign_4,7956,181,292.29,26,1779.42
2024-02-19,Meta Ads,Campaign_14,8033,446,930.51,56,5464.74
2024-07-01,Google Ads,Campaign_28,7923,379,669.95,61,4637.43
2024-12-05,Meta Ads,Campaign_18,7946,407,812.89,22,1579.98
2024-10-31,Google Ads,Campaign_19,8072,413,694.8,45,3802.46
2024-01-21,Google Ads,Campaign_21,7917,260,315.51,20,2063.3
2024-03-27,Meta Ads,Campaign_30,8143,373,331.59,22,1311.47
2024-10-27,Google Ads,Campaign_15,8089,395,269.84,48,1946.17
2024-12-16,Meta Ads,Campaign_1,7918,213,342.75,15,389.24
2024-06-12,Meta Ads,Campaign_26,7920,461,216.26,61,2768.56
2024-06-19,Google Ads,Campaign_28,8092,450,288.31,46,1779.31
2024-08-20,Meta Ads,Campaign_7,7994,273,477.06,31,810.31
2024-09-22,Google Ads,Campaign_21,8017,449,226.92,68,6912.2
2024-10-19,Meta Ads,Campaign_12,8089,274,389.32,32,518.65
2024-07-22,Meta Ads,Campaign_4,7978,399,686.95,29,1948.5
2024-01-31,Meta Ads,Campaign_24,7913,394,564.57,46,2645.33
2024-08-08,Meta Ads,Campaign_30,7933,217,137.72,16,981.95
2024-07-26,Google Ads,Campaign_6,8107,446,831.64,77,2926.98
2024-04-25,Meta Ads,Campaign_1,7978,437,803.89,37,1420.32
2024-07-12,Meta Ads,Campaign_11,8065,376,393.18,49,3498.68
2024-06-25,Meta Ads,Campaign_8,7821,423,698.03,66,2847.46
2024-02-29,Google Ads,Campaign_7,8041,373,481.27,58,4842.16
2024-05-09,Google Ads,Campaign_21,7964,377,893.14,67,5082.99
2024-11-10,Meta Ads,Campaign_28,7911,277,655.74,38,3109.74
2024-08-16,Meta Ads,Campaign_16,7998,313,186.42,34,2472.18
2024-04-01,Meta Ads,Campaign_3,7910,471,212.57,28,2885.17
2024-11-11,Meta Ads,Campaign_14,7816,194,261.76,31,496.01
2024-05-21,Meta Ads,Campaign_18,7835,313,377.28,45,1089.22
2024-07-18,Meta Ads,Campaign_5,7988,274,305.73,27,979.75
2024-11-03,Google Ads,Campaign_2,7857,451,292.97,43,1992.52
2024-05-15,Google Ads,Campaign_21,8017,407,334.76,68,2142.49
2024-12-16,Google Ads,Campaign_10,8080,288,695.3,40,4736.92
2024-06-09,Meta Ads,Campaign_10,8014,475,842.36,50,3091.65
2024-03-03,Meta Ads,Campaign_12,7928,379,556.96,66,4039.14
2024-01-19,Google Ads,Campaign_20,8035,259,378.9,40,949.26
2024-06-24,Meta Ads,Campaign_24,8055,251,418.2,26,832.35
2024-03-15,Meta Ads,Campaign_3,7963,281,168.98,35,3270.71
2024-06-16,Google Ads,Campaign_23,8029,404,509.26,48,5569.22
2024-09-26,Meta Ads,Campaign_12,7921,295,660.34,35,1457.92
2024-09-24,Google Ads,Campaign_12,7986,332,783.13,15,1354.75
2024-11-24,Meta Ads,Campaign_9,8074,431,979.22,44,4906.62
2024-08-01,Meta Ads,Campaign_12,7996,467,1044.16,57,6362.18
2024-05-01,Google Ads,Campaign_20,8040,278,632.95,25,1200.36
2024-07-09,Meta Ads,Campaign_27,7989,172,363.77,28,2159.64
2024-12-29,Google Ads,Campaign_14,7929,366,741.35,35,3688.49
2024-06-20,Google Ads,Campaign_23,8074,427,243.67,51,3272.25
2024-01-29,Google Ads,Campaign_12,7956,222,169.96,28,3299.32
2024-08-21,Meta Ads,Campaign_7,7969,298,172.01,39,1977.69
2024-12-15,Meta Ads,Campaign_28,8105,461,1074.72,42,2562.35
2024-06-26,Google Ads,Campaign_9,7825,237,338.61,21,1524.3
2024-05-19,Meta Ads,Campaign_11,8116,257,604.27,44,4906.68
2024-04-08,Meta Ads,Campaign_6,8059,277,160.6,32,944.74
2024-10-31,Meta Ads,Campaign_23,7918,423,872.19,24,1173.85
2024-08-15,Meta Ads,Campaign_20,7990,423,194.28,63,4135.01
2024-06-28,Meta Ads,Campaign_29,8028,299,591.33,39,1152.19
2024-07-24,Meta Ads,Campaign_22,8079,229,477.19,36,1095.36
2024-05-05,Google Ads,Campaign_14,7997,402,231.43,64,4401.91
2024-12-16,Meta Ads,Campaign_22,7864,425,303.99,64,1825.21
2024-12-10,Google Ads,Campaign_21,8036,353,569.44,42,2606.37
2024-06-10,Google Ads,Campaign_9,7849,280,356.37,42,4488.36
2024-06-24,Google Ads,Campaign_10,7925,256,333.53,19,725.97
2024-01-17,Google Ads,Campaign_29,8001,323,629.53,28,818.92
2024-02-25,Meta Ads,Campaign_15,7979,442,741.89,30,2413.75
2024-09-10,Meta Ads,Campaign_16,8080,478,469.96,40,824.59
2024-12-01,Meta Ads,Campaign_30,8037,371,301.47,51,2478.37
2024-06-25,Meta Ads,Campaign_15,7973,164,232.8,18,1040.91
2024-02-06,Google Ads,Campaign_18,7904,188,256.53,29,2256.05
2024-12-11,Google Ads,Campaign_16,8049,394,182.7,54,4669.27
2024-05-27,Meta Ads,Campaign_7,8042,290,698.27,35,3638.12
2024-05-31,Meta Ads,Campaign_21,8100,285,586.82,11,1183.32
2024-12-03,Meta Ads,Campaign_6,8171,361,867.52,62,2500.68
2024-09-12,Meta Ads,Campaign_30,8198,235,271.68,36,2618.53
2024-03-10,Meta Ads,Campaign_11,7886,399,276.75,31,3404.31
2024-11-29,Google Ads,Campaign_30,7969,351,865.92,28,2734.38
2024-02-15,Meta Ads,Campaign_9,7951,363,228.65,25,1679.07
2024-01-18,Google Ads,Campaign_12,8044,195,347.34,19,2128.8
2024-05-26,Google Ads,Campaign_16,8092,293,603.56,39,4054.14
2024-12-17,Meta Ads,Campaign_15,8075,360,617.23,48,1068.34
2024-03-07,Google Ads,Campaign_6,8095,462,1005.37,59,2334.81
2024-01-02,Google Ads,Campaign_1,7852,249,114.43,33,1509.73
2024-11-25,Meta Ads,Campaign_6,7957,375,698.16,51,2784.43
2024-04-24,Meta Ads,Campaign_18,7774,232,574.61,17,1193.11
2024-07-19,Google Ads,Campaign_26,8024,313,170.43,27,1586.25
2024-09-10,Google Ads,Campaign_2,8107,474,918.32,64,3519.14
2024-09-24,Meta Ads,Campaign_20,8128,296,618.61,26,2270.89
2024-03-08,Google Ads,Campaign_7,7824,354,840.87,45,3910.72
2024-10-22,Meta Ads,Campaign_16,8124,231,101.45,26,1025.7
2024-05-29,Google Ads,Campaign_16,8068,205,123.65,22,2326.62
2024-07-01,Google Ads,Campaign_9,8145,392,406.9,48,3831.78
2024-08-18,Google Ads,Campaign_1,8017,434,638.27,39,2226.45
2024-11-11,Google Ads,Campaign_24,7887,158,240.62,17,1452.43
2024-08-01,Google Ads,Campaign_9,8025,450,548.67,58,4201.28
2024-05-21,Meta Ads,Campaign_22,7853,177,410.08,26,1225.91
2024-06-30,Meta Ads,Campaign_12,7994,405,175.77,58,3553.44
2024-12-05,Meta Ads,Campaign_13,7804,182,348.18,18,413.1
2024-05-12,Meta Ads,Campaign_11,8060,186,365.25,24,1215.3
2024-12-31,Google Ads,Campaign_4,7966,348,194.42,19,1876.76
2024-05-07,Meta Ads,Campaign_27,7957,416,689.39,41,3718.91
2024-08-30,Google Ads,Campaign_20,8088,215,522.94,22,1318.16
2024-01-09,Google Ads,Campaign_17,8076,344,740.12,13,304.62
2024-05-23,Google Ads,Campaign_2,8206,170,70.17,15,1160.74
2024-10-26,Google Ads,Campaign_15,8132,404,986.39,61,1396.48
2024-03-12,Google Ads,Campaign_30,8070,323,328.51,15,1656.98
2024-12-18,Meta Ads,Campaign_22,8018,290,701.27,11,246.19
2024-02-02,Meta Ads,Campaign_12,8124,346,232.27,26,1939.6
2024-07-23,Google Ads,Campaign_22,8041,459,1025.62,36,1563.08
2024-10-14,Google Ads,Campaign_16,8083,356,685.5,60,6981.58
2024-04-02,Meta Ads,Campaign_10,8084,284,132.98,34,2784.91
2024-01-27,Meta Ads,Campaign_4,7910,208,125.51,33,917.34
2024-12-11,Google Ads,Campaign_7,8124,193,224.93,32,1016.25
2024-04-27,Google Ads,Campaign_22,8237,332,157.98,34,2129.56
2024-03-31,Google Ads,Campaign_12,7914,348,762.5,60,5847.75
2024-12-15,Meta Ads,Campaign_23,7986,311,407.49,50,5090.34
2024-08-15,Google Ads,Campaign_11,7991,474,406.07,23,1971.71
2024-12-15,Meta Ads,Campaign_29,8021,217,253.55,10,419.8
2024-08-18,Google Ads,Campaign_12,8041,181,224.74,30,3172.85
2024-06-12,Meta Ads,Campaign_4,8122,282,699.58,26,1433.8
2024-07-04,Meta Ads,Campaign_7,7952,394,352.28,53,4625.36
2024-11-26,Meta Ads,Campaign_20,8049,275,119.38,30,2410.23
2024-09-28,Meta Ads,Campaign_25,8033,177,370.64,14,313.8
2024-10-11,Meta Ads,Campaign_4,8150,262,202.45,44,1001.38
2024-12-05,Google Ads,Campaign_8,7973,435,612.66,61,6947.72
2024-12-28,Google Ads,Campaign_18,8139,205,169.08,17,1127.99
2024-02-21,Google Ads,Campaign_11,8041,444,673.28,29,3241.18
2024-04-25,Meta Ads,Campaign_17,8137,193,225.53,16,465.22
2024-07-20,Meta Ads,Campaign_1,7922,231,289.64,41,2017.57
2024-01-18,Meta Ads,Campaign_22,7834,248,188.97,35,2854.38
2024-09-12,Meta Ads,Campaign_27,7837,308,770.0,19,924.26
2024-09-18,Meta Ads,Campaign_29,7936,340,510.3,57,1585.47
2024-10-28,Meta Ads,Campaign_17,7903,160,103.04,14,1244.61
2024-04-10,Meta Ads,Campaign_27,7813,416,363.63,60,2405.43
2024-04-05,Google Ads,Campaign_27,7808,454,381.24,78,4862.42
2024-09-02,Meta Ads,Campaign_30,7920,465,1139.75,79,5322.41
2024-01-15,Meta Ads,Campaign_18,7965,465,824.8,22,798.78
2024-11-02,Meta Ads,Campaign_23,7892,313,424.98,14,1029.2
2024-07-01,Meta Ads,Campaign_9,8113,386,627.13,51,4897.33
2024-08-26,Meta Ads,Campaign_30,8025,188,217.09,13,231.94
2024-09-12,Meta Ads,Campaign_29,7964,321,189.56,56,2447.57
2024-01-30,Meta Ads,Campaign_18,8032,403,956.21,37,3101.72
2024-06-03,Google Ads,Campaign_18,7991,396,248.53,70,7175.16
2024-08-05,Google Ads,Campaign_16,7832,310,292.6,49,2636.47
2024-05-14,Google Ads,Campaign_13,8083,180,250.92,9,652.32
2024-09-27,Meta Ads,Campaign_22,8009,173,124.25,20,1579.86
2024-10-15,Meta Ads,Campaign_2,8031,192,432.09,26,3061.52
2024-05-16,Meta Ads,Campaign_25,7872,242,399.54,29,448.44
2024-02-29,Meta Ads,Campaign_18,8177,323,421.69,20,1987.97
2024-12-19,Google Ads,Campaign_15,8083,367,454.24,61,4199.34
2024-12-21,Google Ads,Campaign_22,7882,217,457.16,23,1484.61
2024-04-01,Meta Ads,Campaign_30,8031,241,139.26,28,1041.75
2024-08-27,Google Ads,Campaign_30,8015,432,524.76,34,3091.9
2024-10-26,Google Ads,Campaign_27,8058,418,600.65,59,6594.51
2024-07-06,Meta Ads,Campaign_30,8127,210,172.23,24,1307.58
2024-07-12,Google Ads,Campaign_19,7988,347,625.26,30,3140.41
2024-03-21,Meta Ads,Campaign_5,7962,251,466.31,22,1672.61
2024-07-15,Meta Ads,Campaign_4,7957,376,733.61,31,3179.87
2024-09-14,Meta Ads,Campaign_30,8077,328,135.17,14,1652.56
2024-02-26,Meta Ads,Campaign_3,8037,334,668.2,26,1614.3
2024-09-11,Google Ads,Campaign_25,7934,279,598.12,27,2634.74
2024-09-02,Google Ads,Campaign_5,8065,419,675.17,26,2408.73
2024-05-12,Meta Ads,Campaign_2,8109,307,375.66,39,1790.35
2024-06-26,Google Ads,Campaign_9,8095,193,133.01,29,2883.96
2024-02-26,Google Ads,Campaign_24,7936,360,270.49,59,3047.86
2024-07-04,Google Ads,Campaign_6,8121,483,569.51,62,5295.96
2024-02-29,Google Ads,Campaign_23,7980,467,545.73,65,1505.54
2024-08-29,Meta Ads,Campaign_23,7889,270,555.69,22,368.59
2024-11-16,Meta Ads,Campaign_29,8105,371,311.5,19,1328.1
2024-01-23,Meta Ads,Campaign_19,8017,470,747.6,47,2290.1
2024-01-07,Meta Ads,Campaign_9,8012,300,410.83,44,1819.07
2024-09-19,Meta Ads,Campaign_16,7866,356,557.29,16,1610.62
2024-10-02,Google Ads,Campaign_16,7918,283,204.93,38,3417.57
2024-12-03,Google Ads,Campaign_11,8133,351,871.32,19,2119.0
2024-05-28,Meta Ads,Campaign_2,8046,406,630.95,38,2056.93
2024-06-18,Google Ads,Campaign_9,8047,323,683.23,15,355.9
2024-09-11,Meta Ads,Campaign_3,8032,317,434.21,55,1318.23
2024-01-13,Google Ads,Campaign_30,7862,203,477.77,13,630.77
2024-05-19,Meta Ads,Campaign_30,7980,450,226.17,30,1608.66
2024-01-15,Google Ads,Campaign_16,7793,373,330.77,46,3556.91
2024-05-12,Meta Ads,Campaign_27,8266,207,83.96,10,344.86
2024-12-21,Google Ads,Campaign_17,8009,261,149.09,30,1369.27
2024-07-15,Google Ads,Campaign_26,7826,406,406.79,27,2800.24
2024-03-04,Meta Ads,Campaign_30,8058,385,204.0,44,2913.33
2024-10-09,Meta Ads,Campaign_19,7811,393,492.47,16,1374.07
2024-11-03,Google Ads,Campaign_3,8023,164,245.61,18,762.31
2024-10-05,Meta Ads,Campaign_1,7983,378,474.75,45,2088.56
2024-01-15,Google Ads,Campaign_20,7988,293,676.87,46,1675.46
2024-06-05,Meta Ads,Campaign_13,7916,433,284.16,24,2256.01
2024-02-28,Meta Ads,Campaign_18,7834,334,674.34,25,904.66
2024-08-25,Meta Ads,Campaign_27,7980,175,350.63,12,1047.81
2024-04-27,Google Ads,Campaign_11,7879,408,514.73,40,735.8
2024-02-27,Meta Ads,Campaign_5,8056,187,297.68,8,409.87
2024-01-31,Google Ads,Campaign_18,8013,461,416.88,32,650.38
2024-05-04,Google Ads,Campaign_26,8010,225,410.63,25,894.79
2024-06-16,Google Ads,Campaign_10,8011,263,657.25,21,769.48
2024-05-13,Meta Ads,Campaign_5,8055,347,528.56,53,2910.73
2024-01-21,Google Ads,Campaign_17,7928,207,211.13,21,1465.55
2024-07-26,Meta Ads,Campaign_18,7813,407,843.29,35,2786.59
2024-09-08,Google Ads,Campaign_9,7821,235,289.35,20,1368.56
2024-01-31,Meta Ads,Campaign_10,8228,397,212.37,56,6032.96
2024-08-31,Meta Ads,Campaign_10,8106,242,429.45,29,3308.97
2024-11-22,Google Ads,Campaign_1,7983,408,939.05,36,1302.58
2024-02-05,Meta Ads,Campaign_21,8090,286,443.93,31,1402.04
2024-12-14,Google Ads,Campaign_7,7846,468,236.04,36,3436.19
2024-06-04,Meta Ads,Campaign_2,8045,354,591.47,18,892.7
2024-11-10,Meta Ads,Campaign_11,8047,238,332.71,42,3105.27
2024-03-26,Meta Ads,Campaign_19,8084,436,500.98,54,4530.77
2024-07-20,Google Ads,Campaign_21,7940,469,446.22,68,8121.86
2024-08-02,Meta Ads,Campaign_26,7879,294,270.94,25,909.7
2024-01-03,Meta Ads,Campaign_27,8143,405,749.65,53,4329.74
2024-05-23,Google Ads,Campaign_17,8077,425,347.59,35,2257.38
2024-10-04,Google Ads,Campaign_18,8003,292,262.07,43,944.99
2024-01-17,Google Ads,Campaign_23,8013,411,276.46,57,3933.13
2024-08-02,Meta Ads,Campaign_24,7872,308,284.17,30,1289.18
2024-02-14,Google Ads,Campaign_17,8129,361,811.82,15,1146.45
2024-11-25,Google Ads,Campaign_11,8020,458,287.95,51,1492.22
2024-06-01,Google Ads,Campaign_10,8094,322,569.91,28,1635.08
2024-05-12,Google Ads,Campaign_17,8023,370,882.01,55,1559.31
2024-05-05,Meta Ads,Campaign_16,7937,243,545.39,31,3212.63
2024-09-02,Google Ads,Campaign_15,7997,403,301.52,35,3019.2
2024-05-01,Google Ads,Campaign_10,8040,231,194.24,19,1844.5
2024-06-06,Meta Ads,Campaign_27,7974,398,361.74,65,3623.42
2024-03-06,Google Ads,Campaign_25,8038,342,851.42,56,5394.84
2024-11-27,Meta Ads,Campaign_23,8100,182,351.39,17,1989.16
2024-05-02,Google Ads,Campaign_11,7957,189,132.19,16,602.88
2024-10-13,Meta Ads,Campaign_20,7928,382,828.76,43,4785.45
2024-08-30,Google Ads,Campaign_24,7979,404,740.87,26,2327.15
2024-11-20,Google Ads,Campaign_12,8036,363,341.12,53,6315.11
2024-04-22,Meta Ads,Campaign_10,7925,294,725.66,14,1293.62
2024-07-04,Meta Ads,Campaign_22,8150,432,691.39,41,2076.69
2024-10-03,Google Ads,Campaign_13,7845,198,354.16,11,941.93
2024-05-12,Google Ads,Campaign_11,7968,393,589.2,37,1387.55
2024-12-14,Meta Ads,Campaign_2,8044,368,587.89,37,4103.93
2024-06-07,Google Ads,Campaign_14,8045,341,440.08,13,380.2
2024-04-15,Meta Ads,Campaign_9,7966,294,635.83,51,2547.01
2024-08-05,Google Ads,Campaign_29,7828,395,853.01,30,2602.08
2024-11-18,Meta Ads,Campaign_23,8035,403,496.58,29,1929.55
2024-11-16,Meta Ads,Campaign_11,8116,223,351.43,11,1104.59
2024-09-19,Google Ads,Campaign_27,7911,307,270.2,54,3615.67
2024-02-23,Google Ads,Campaign_23,7828,378,451.57,18,1266.11
2024-10-30,Meta Ads,Campaign_11,7883,263,596.13,24,2009.01
2024-01-20,Google Ads,Campaign_10,8095,305,528.82,29,935.26
2024-11-26,Meta Ads,Campaign_2,8103,381,922.62,45,3018.64
